PARK NUMBER,PARK NAME,STREET ADDRESS,ZIP,ACRES,WARD,PARK CLASS,LABEL,WHEELCHAIR ACCESSIBLE BALL FIELDS,ALFRED CALDWELL LILY POND,ARCHERY RANGE,ARTIFICIAL TURF FIELDS,BAND SHELL,BASEBALL BATTING CAGES,BASKETBALL BACKBOARDS,BASKETBALL COURTS,BEACH,BOAT LAUNCH (MOTORIZED),BOAT LAUNCH (NON-MOTORIZED),BOAT SLIPS,BOCCE COURT,BOWLING GREEN,CASTING AREA,CHESS PAVILLION,FOOTBALL SOCCER COMBO,COMMUNITY GARDEN,CONSERVATORY,CULTURAL CENTER,DOG-FRIENDLY,FITNESS CENTER,FITNESS COURSES,GALLERY,GARDEN,GOLF COURSE,GOLF DRIVING RANGE,GOLF PUTTING GREENS,GYMNASIUM,GYMNASTIC CENTERS,HANDBALL/RAQUETBALL COURT,HANDBALL,HORSESHOE COURTS,ICE SKATING,POOL INDOOR,BASEBALL JR/SOFTBALL/T-BALL,MOUNTAIN BIKE TRAIL,NATURE CENTER,POOL OUTDOOR,PAVILLION,ZOO,PLAYGROUND,PLAYGROUND PARK,ROWING CLUB,VOLLEYBALL,SENIOR CENTER,SHUFFLEBOARD,SKATE PARK,SLED HILL,SPORT ROLLER COURTS,SPRAY FEATURE,BASEBALL SR,TENNIS COURTS,TRACK,VOLLEYBALL SAND,WATER PLAYGROUND,WATER SLIDE,BOXING CENTER,WETLAND AREA,LAGOON,CAROUSEL,CROQUET,GOLF COURSE MINIATURE,MODEL TRAIN DISPLAY,MODEL YACHT BASIN,CRICKET FIELD,LOCATION,LATITUDE,LONGITUDE,NORM ACRES
271,TAYLOR (ROBERT ROCHON),100 W 47TH ST,60609.0,9.02,3,COMMUNITY PARK,Taylor,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"100 W 47TH ST60609
(41.80925041646639, -87.62819622096008)",41.8092504,-87.6281962,3.0033315
1015,SMITH (JOSEPH HIGGINS),2526 W GRAND AVE,60612.0,9.82,27,COMMUNITY PARK,Smith (Joseph Higgins),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"2526 W GRAND AVE60612
(41.89168458380353, -87.6898317695816)",41.8916846,-87.6898318,3.1336879
1278,WALNUT,3801 W 45TH ST,60632.0,0.53,12,NEIGHBORHOOD PARK,Walnut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3801 W 45TH ST60632
(41.811541485828116, -87.71908521574412)",41.8115415,-87.7190852,0.728011
1237,PULLMAN (GEORGE),11113 S COTTAGE GROVE AVE,60628.0,0.76,9,PASSIVE PARK,Pullman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11113 S COTTAGE GROVE AVE60628
(41.692364871826115, -87.60988023388992)",41.6923649,-87.6098802,0.8717798
48,KENNEDY (DENNIS),11320 S WESTERN AVE,60655.0,18.16,19,COMMUNITY PARK,Kennedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"11320 S WESTERN AVE60655
(41.694140000000004, -87.70328999999987)",41.69414,-87.70329,4.2614552
1274,SYCAMORE,5109 S GREENWOOD AVE,60615.0,0.56,4,NEIGHBORHOOD PARK,Sycamore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5109 S GREENWOOD AVE60615
(41.802195375235904, -87.59972330742981)",41.8021954,-87.5997233,0.7483315
1137,OAKLEY,6441 S OAKLEY AVE,60636.0,0.35,15,MINI-PARK,Oakley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6441 S OAKLEY AVE60636
(41.77667236282613, -87.68093438597352)",41.7766724,-87.6809344,0.591608
236,ROBINSON (JACKIE),10540 S MORGAN ST,60643.0,16.79,34,REGIONAL PARK,Robinson,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10540 S MORGAN ST60643
(41.702483087590934, -87.64760634977873)",41.7024831,-87.6476063,4.0975602
238,WENTWORTH (JOHN),5625 S MOBILE AVE,60638.0,20.11,23,REGIONAL PARK,Wentworth (John),0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"5625 S MOBILE AVE60638
(41.79046438880159, -87.77920389052484)",41.7904644,-87.7792039,4.4844175
560,PARK NO. 560,410 W CHICAGO AVE,60654.0,1.42,27,UNIMPROVED PARK,Park No. 560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"410 W CHICAGO AVE60654
(41.89656950597816, -87.63920480568918)",41.8965695,-87.6392048,1.1916375
40,GOMPERS (SAMUEL),4222 W FOSTER AVE,60630.0,38.69,39,REGIONAL PARK,Gompers,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,"4222 W FOSTER AVE60630
(41.975522920336786, -87.73484282785677)",41.9755229,-87.7348428,6.2201286
1065,"TOUHY-HERBERT (JOHN, VICTOR)",2106 W ADAMS ST,60612.0,2.98,27,NEIGHBORHOOD PARK,Touhy-Herbert,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2106 W ADAMS ST60612
(41.878737322936864, -87.6792048953952)",41.8787373,-87.6792049,1.7262677
397,THE GROVE,8421 S MORGAN ST,60620.0,0.28,18,MINI-PARK,The Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8421 S MORGAN ST60620
(41.741054770427425, -87.64851549138245)",41.7410548,-87.6485155,0.5291503
104,EMMERSON (LOUIS),1820 W GRANVILLE AVE,60660.0,2.34,50,NEIGHBORHOOD PARK,Emmerson,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"1820 W GRANVILLE AVE60660
(41.99438413103115, -87.67579531743584)",41.9943841,-87.6757953,1.5297059
24,GRANT (ULYSSES),331 E RANDOLPH ST,60605.0,324.7,2,MAGNET PARK,Grant,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,"331 E RANDOLPH ST60605
(41.86725000000007, -87.62087999999994)",41.86725,-87.62088,18.019434
225,WEST PULLMAN,400 W 123RD ST,60628.0,15.64,9,REGIONAL PARK,West Pullman,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"400 W 123RD ST60628
(41.67069216787331, -87.632054536857)",41.6706922,-87.6320545,3.954744
83,INDEPENDENCE,3945 N SPRINGFIELD AVE,60618.0,7.86,35,COMMUNITY PARK,Independence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"3945 N SPRINGFIELD AVE60618
(41.95265061044733, -87.72498260674732)",41.9526506,-87.7249826,2.8035692
449,WIEBOLDT (WILLIAM),1747 W NELSON ST,60657.0,0.29,32,MINI-PARK,Wieboldt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1747 W NELSON ST60657
(41.936873352893734, -87.67210134222654)",41.9368734,-87.6721013,0.5385165
521,PARK NO. 521,1426 W WARNER AVE,60613.0,0.07,47,PASSIVE PARK,Park No. 521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1426 W WARNER AVE60613
(41.95708040464507, -87.66550419021144)",41.9570804,-87.6655042,0.2645751
564,PARK NO. 564,1958 E 116TH ST,60617.0,304.07,10,NATURE PRESERVE PARK,Park No. 564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1958 E 116TH ST60617
(41.712690000000066, -87.55551000000003)",41.71269,-87.55551,17.437603
499,BURNHAM GREENWAY,3925 E 104TH ST,60617.0,7.14,27,COMMUNITY PARK,Burnham Greenway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3925 E 104TH ST60617
(41.706312586536285, -87.52909149175763)",41.7063126,-87.5290915,2.6720778
1149,SAINT LOUIS,347 N ST LOUIS AVE,60624.0,0.37,28,MINI-PARK,Saint Louis,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"347 N ST LOUIS AVE60624
(41.88757806575711, -87.7135424757697)",41.8875781,-87.7135425,0.6082763
476,RIVER ESPLANADE,401 E RIVER DR,60611.0,0.73,42,PASSIVE PARK,River Esplanade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"401 E RIVER DR60611
(41.888845798506075, -87.61775483564746)",41.8888458,-87.6177548,0.8544004
546,PARK NO. 546,450 E. BENTON PLACE,60611.0,4.57,42,NEIGHBORHOOD PARK,Park No. 546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"450 E. BENTON PLACE60611
(41.89472000000006, -87.61860999999999)",41.89472,-87.61861,2.1377558
1226,NORWOOD CIRCLE,7117 W PETERSON AVE,60631.0,1.83,41,PASSIVE PARK,Norwood Circle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7117 W PETERSON AVE60631
(41.98994951707589, -87.80449819965555)",41.9899495,-87.8044982,1.3527749
130,GALEWOOD,5729 W BLOOMINGDALE AVE,60639.0,2.12,30,NEIGHBORHOOD PARK,Galewood,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"5729 W BLOOMINGDALE AVE60639
(41.91256404513937, -87.7686996000414)",41.912564,-87.7686996,1.456022
329,PRAIRIE WOLF,6310 S DREXEL AVE,60637.0,0.15,20,MINI-PARK,Prairie Wolf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6310 S DREXEL AVE60637
(41.78022134404578, -87.60296009555294)",41.7802213,-87.6029601,0.3872983
1044,LOWE (SAMUEL),5203 S LOWE AVE,60609.0,3.89,3,NEIGHBORHOOD PARK,Lowe,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5203 S LOWE AVE60609
(41.799777507286436, -87.64157911032324)",41.7997775,-87.6415791,1.9723083
86,MAYFAIR,4550 W SUNNYSIDE AVE,60630.0,2.75,45,NEIGHBORHOOD PARK,Mayfair,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4550 W SUNNYSIDE AVE60630
(41.96266147294383, -87.74196948402287)",41.9626615,-87.7419695,1.6583124
75,HOLLYWOOD,3312 W THORNDALE AVE,60659.0,6.48,39,COMMUNITY PARK,Hollywood,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"3312 W THORNDALE AVE60659
(41.98852156624821, -87.71220310536248)",41.9885216,-87.7122031,2.5455844
175,RIDGE,9625 S LONGWOOD DR,60643.0,9.32,19,COMMUNITY PARK,Ridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"9625 S LONGWOOD DR60643
(41.71872962985179, -87.6689812315562)",41.7187296,-87.6689812,3.0528675
1212,GREEN (JEFFERY),6500 N ALGONQUIN AVE,60646.0,1.07,39,NEIGHBORHOOD PARK,Green,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6500 N ALGONQUIN AVE60646
(41.99949253448022, -87.76617078882731)",41.9994925,-87.7661708,1.034408
1275,CHESTNUT,7005 S DANTE AVE,60637.0,0.37,20,MINI-PARK,Chestnut,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7005 S DANTE AVE60637
(41.76771195305439, -87.58939894317272)",41.767712,-87.5893989,0.6082763
115,LOYOLA,1230 W GREENLEAF AVE,60626.0,21.62,49,REGIONAL PARK,Loyola,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,"1230 W GREENLEAF AVE60626
(42.01048498319744, -87.66117255469756)",42.010485,-87.6611726,4.6497312
1280,AIELLO (JOHN),2133 N MCVICKER AVE,60639.0,0.34,36,MINI-PARK,Aiello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2133 N MCVICKER AVE60639
(41.918747387097355, -87.77669183591487)",41.9187474,-87.7766918,0.5830952
1106,HARDING (FREDERICK),3921 W DIVISION ST,60651.0,0.29,31,MINI-PARK,Harding (Frederick),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3921 W DIVISION ST60651
(41.90261928688547, -87.72470038444439)",41.9026193,-87.7247004,0.5385165
326,PARK NO. 326,6430 S KENWOOD AVE,60637.0,0.18,20,MINI-PARK,Park No. 326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6430 S KENWOOD AVE60637
(41.77809329329945, -87.5930783829994)",41.7780933,-87.5930784,0.4242641
1207,BICKERDIKE (GEORGE) SQUARE,1438 W OHIO ST,60622.0,0.52,1,PASSIVE PARK,Bickerdike Square,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1438 W OHIO ST60622
(41.90318000000002, -87.68408)",41.90318,-87.68408,0.7211103
368,DOUGHERTY (DANIEL),9336 S KINGSTON AVE,60647.0,2.72,7,NEIGHBORHOOD PARK,Dougherty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9336 S KINGSTON AVE60647
(41.92115000000007, -87.70218999999997)",41.92115,-87.70219,1.6492423
363,BURNSIDE (AMBROSE),9400 S GREENWOOD AVE,60619.0,5.92,8,COMMUNITY PARK,Burnside,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9400 S GREENWOOD AVE60619
(41.74405000000007, -87.60523)",41.74405,-87.60523,2.433105
505,NOTTINGHAM,7101 W 63RD ST,60638.0,0.48,23,PASSIVE PARK,Nottingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7101 W 63RD ST60638
(41.77730430722661, -87.79868932351692)",41.7773043,-87.7986893,0.6928203
1046,MARSHFIELD,1637 W 87TH ST,60620.0,0.76,21,NEIGHBORHOOD PARK,Marshfield,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1637 W 87TH ST60620
(41.73572783213457, -87.66433357527991)",41.7357278,-87.6643336,0.8717798
360,LIN (MARGARET HIE DING),1735 S STATE ST,60616.0,0.23,2,MINI-PARK,Lin,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1735 S STATE ST60616
(41.85857562965018, -87.62708608379344)",41.8585756,-87.6270861,0.4795832
1206,MID-NORTH,401 W BELDEN AVE,60614.0,0.06,43,PASSIVE PARK,Mid-North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"401 W BELDEN AVE60614
(41.923687445353835, -87.63937837030605)",41.9236874,-87.6393784,0.244949
1164,MASON (ELIZABETH),4100 W WEST END AVE,60624.0,0.79,28,NEIGHBORHOOD PARK,Mason,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4100 W WEST END AVE60624
(41.883390005705806, -87.72825294950475)",41.88339,-87.7282529,0.8888194
422,PARK NO. 422,3200 W CONGRESS PKWY,60624.0,0.54,28,NEIGHBORHOOD PARK,Park No. 422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3200 W CONGRESS PKWY60624
(41.87497055616511, -87.70603438473195)",41.8749706,-87.7060344,0.7348469
441,DREXEL (FRANCIS),6931 S DAMEN AVE,60636.0,0.28,15,MINI-PARK,Drexel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6931 S DAMEN AVE60636
(41.76787257866551, -87.6735370196458)",41.7678726,-87.673537,0.5291503
385,BUTTERCUP,4913 N SHERIDAN RD,60640.0,0.88,48,NEIGHBORHOOD PARK,Buttercup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4913 N SHERIDAN RD60640
(41.9718113101341, -87.65481730716724)",41.9718113,-87.6548173,0.9380832
1222,MULBERRY POINT,5873 N NINA AVE,60631.0,0.07,41,PASSIVE PARK,Mulberry Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5873 N NINA AVE60631
(41.98760227343633, -87.8035774925921)",41.9876023,-87.8035775,0.2645751
1120,LONDON (LOUIS),3432 W 18TH ST,60623.0,0.12,24,MINI-PARK,London,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3432 W 18TH ST60623
(41.85724700848746, -87.71155724599977)",41.857247,-87.7115572,0.3464102
335,EDGEBROOK,6525 N HIAWATHA AVE,60646.0,9.34,39,COMMUNITY PARK,Edgebrook,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6525 N HIAWATHA AVE60646
(41.99942354908312, -87.76188983398535)",41.9994235,-87.7618898,3.0561414
1114,KEELER (CYRUS),1243 S KEELER AVE,60623.0,0.07,24,MINI-PARK,Keeler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1243 S KEELER AVE60623
(41.86531635985171, -87.7299671330612)",41.8653164,-87.7299671,0.2645751
528,PARK NO. 528,6336 S KILBOURN AVE,60629.0,5.27,13,NEIGHBORHOOD PARK,Park No. 528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6336 S KILBOURN AVE60629
(41.7776027072577, -87.73492285765309)",41.7776027,-87.7349229,2.2956481
466,ROOSEVELT (THEODORE),62 W ROOSEVELT RD,60605.0,1.64,1,NEIGHBORHOOD PARK,Roosevelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"62 W ROOSEVELT RD60605
(41.867510438583324, -87.62930348865072)",41.8675104,-87.6293035,1.2806248
